"oasis_main_quest_14.questLore[4]","We gave them one hell of a beating but in the end there was just no end to them.","Les dimos una paliza infernal, pero al final simplemente no tenían fin."
"oasis_main_quest_14.questLore[5]","Slaying the remaining monsters should give us enough time to heal and recover our forces.","Slaying the remaining monsters should give us enough time to heal and recover our forces."
"oasis_main_quest_15.name","&aThe Other Side of Town","&aEl Otro Lado del Pueblo"
"oasis_main_quest_15.questAcceptDialog[0]","&a[Uah-abra]&f As I mentioned before, that area is infested with monsters. Do not let your guard down.","&a[Uah-abra]&f Como mencioné antes, esa zona está infestada de monstruos. No bajes la guardia."
"oasis_main_quest_15.questAcceptDialog[1]","&7&oI should head for the archives at the east side of &d&oZanerun&7&o.","&7&oDebería dirigirme a los archivos en el lado este de &d&oZanerun&7&o."
"oasis_main_quest_15.questCompleteMessage[0]","&a[Uah-abra]&f Did you find anything of use?","&a[Uah-abra]&f ¿Encontraste algo útil?"
"oasis_main_quest_15.questCompleteMessage[1]","&7&oI should tell &a&oUah-abra&7&o what I managed to find.","&7&oDebería decirle a &a&oUah-abra&7&o lo que logré encontrar."
"oasis_main_quest_15.questLore[0]","So you say this event was caused by a powerful curse that originated from the &dPyramid&f.","So you say this event was caused by a powerful curse that originated from the &dPyramid&f."
"oasis_main_quest_15.questLore[1]","Hmm. Unfortunately none of us in here hold any knowledge that might help you.","Hmm. Unfortunately none of us in here hold any knowledge that might help you."
"oasis_main_quest_15.questLore[2]","There was an old scribe who would have been able to help you, but I am sure they have fallen to the curse","There was an old scribe who would have been able to help you, but I am sure they have fallen to the curse"
"oasis_main_quest_15.questLore[3]",".The east side of &dZanerun&f was hit the hardest with the curse.","El lado este de &dZanerun&f fue el más afectado por la maldición."
"oasis_main_quest_15.questLore[4]","And that's where the scribe and the archives were.","Y ahí es donde estaban el escriba y los archivos."
"oasis_main_quest_15.questLore[5]","Your best shot would be to go to the archives and see if you can find anything of use there.","Your best shot would be to go to the archives and see if you can find anything of use there."
"oasis_main_quest_15.questLore[6]","If there is any information on this curse it would be there.","Si hay alguna información sobre esta maldición, estaría allí."
"oasis_main_quest_16.name","&aThe Zanerun Cult","&aEl Culto de Zanerun"
"oasis_main_quest_16.questAcceptDialog[0]","&a[Uah-abra]&f Take heed when going up there, there a lot of monsters about. And we aren't even sure what the curse might have done to the cultists...","&a[Uah-abra]&f Ten cuidado al subir allí, hay muchos monstruos. Y ni siquiera estamos seguros de lo que la maldición podría haberles hecho a los cultistas..."
"oasis_main_quest_16.questAcceptDialog[1]","&7&oHow would a cult from &d&oZanerun&7&o be able to cause all of this? I should go to their lair and investigate.","&7&o¿Cómo podría un culto de &d&oZanerun&7&o ser capaz de causar todo esto? Debería ir a su guarida e investigar."
"oasis_main_quest_16.questCompleteMessage[0]","&a[Uah-abra]&f You're back! Any luck?","&a[Uah-abra]&f ¡Has vuelto! ¿Alguna suerte?"
"oasis_main_quest_16.questCompleteMessage[1]","A note, let me see it. Hmm, a &eVoid Bell&f. There is information about it in the archives you brought back. Apparently it is a powerful artifact of the undead from the &dNether&f dimension...","A note, let me see it. Hmm, a &eVoid Bell&f. There is information about it in the archives you brought back. Apparently it is a powerful artifact of the undead from the &dNether&f dimension..."
"oasis_main_quest_16.questCompleteMessage[2]","&7&oSeems like &a&oUah-abra&7&o might have another quest for me.","&7&oParece que &a&oUah-abra&7&o podría tener otra misión para mí."
"oasis_main_quest_16.questLore[0]","We have looked through the archives you brought back.","Hemos revisado los archivos que trajiste."
"oasis_main_quest_16.questLore[1]","There is a lot referencing to a local cult.","Hay muchas referencias a un culto local."
"oasis_main_quest_16.questLore[2]","They were supposed to be looked into but there where always other priorities.","Se suponía que debían ser investigados, pero siempre había otras prioridades."
"oasis_main_quest_16.questLore[3]","Apparently the cult was centered around the ideology that a great cleansing will come and rid this land of those blind to the truth.","Apparently the cult was centered around the ideology that a great cleansing will come and rid this land of those blind to the truth."
"oasis_main_quest_16.questLore[4]","Sounds like a bunch of mad rambling to me, darn it!","Me suena a un montón de divagaciones locas, ¡maldita sea!"
"oasis_main_quest_16.questLore[5]","That's the problem with having underpaid guards, they do not have time to look into all reports.","That's the problem with having underpaid guards, they do not have time to look into all reports."
"oasis_main_quest_16.questLore[6]","We should have requested aid from the other settlements and had this cult taken care of long before they managed to grow in strength.","We should have requested aid from the other settlements and had this cult taken care of long before they managed to grow in strength."
"oasis_main_quest_16.questLore[7]","I am pretty certain that the cult is behind all of this, but we still need proof.","I am pretty certain that the cult is behind all of this, but we still need proof."
"oasis_main_quest_16.questLore[8]","Their base is located up the stairs in the heart of the mountain.","Su base se encuentra subiendo las escaleras en el corazón de la montaña."
"oasis_main_quest_16.questLore[9]","Go there and see if our suspicions are correct.","Ve allí y mira si nuestras sospechas son correctas."
"oasis_main_quest_17.customObjectives.Objective1.dialog[0]","&2[Tau]&f Not a step closer fiend, I WILL stab you!","&2[Tau]&f ¡Ni un paso más demonio, TE APUÑALARÉ!"
"oasis_main_quest_17.name","&aFarewell Zanerun","&aAdiós Zanerun"
"oasis_main_quest_17.questAcceptDialog[0]","&a[Uah-abra]&f I am not sure what to say. What you have done for us, I mean we wouldn't even be here if you did not come to &dZanerun&f. I wish you good luck on your journey and investigation. I hope you manage to stop this foul curse. If you ever need anything in the future, you come to us. We owe you a great debt!","&a[Uah-abra]&f No estoy seguro de qué decir. Lo que has hecho por nosotros, quiero decir, ni siquiera estaríamos aquí si no hubieras venido a &dZanerun&f. Te deseo buena suerte en tu viaje e investigación. Espero que logres detener esta vil maldición. Si alguna vez necesitas algo en el futuro, ven a nosotros. ¡Te debemos una gran deuda!"
"oasis_main_quest_17.questAcceptDialog[1]","&7&oZanerun seems to be a safer place now. I should head for the &d&oAdministrative Palace&7&o and find out how we can stop this curse.","&7&oZanerun parece ser un lugar más seguro ahora. Debería dirigirme al &d&oPalacio Administrativo&7&o y averiguar cómo podemos detener esta maldición."
"oasis_main_quest_17.questCompleteMessage[0]","&a[Tau]&f Oh, my! Am I glad that you're one of the living!","&a[Tau]&f ¡Oh, Dios mío! ¡Qué alegría que seas uno de los vivos!"
"oasis_main_quest_17.questCompleteMessage[1]","&7&oI should speak with the &a&oAdvisor&f.","&7&oDebería hablar con el &a&oConsejero&f."
"oasis_main_quest_17.questLore[0]","I think that next you should leave for the &dAdministrative &dPalace&f, it is located between &dKhesusiris&f and &dTappesheh&f.","I think that next you should leave for the &dAdministrative &dPalace&f, it is located between &dKhesusiris&f and &dTappesheh&f."
"oasis_main_quest_17.questLore[1]","I really hope that the &aAdvisor&f is still alive, if anyone knows anything about this &eVoid &eBell&f, it would be them.","I really hope that the &aAdvisor&f is still alive, if anyone knows anything about this &eVoid &eBell&f, it would be them."
"oasis_main_quest_18.name","&aFormer Ruler","&aAntiguo Gobernante"
"oasis_main_quest_18.questAcceptDialog[0]","&a[Tau]&f The &cPharaoh&f is at all times surrounded by two &cGuardians&f, but last time I saw them they were in pretty bad shape, so they shouldn't pose much of a threat...","&a[Tau]&f El &cFaraón&f está en todo momento rodeado por dos &cGuardianes&f, pero la última vez que los vi estaban en bastante mal estado, so they shouldn't pose much of a threat..."
"oasis_main_quest_18.questAcceptDialog[1]","&7&oI need to find the &c&oPharaoh&7&o and his &c&oGaurdians&7&o and eliminate them.","&7&oNecesito encontrar al &c&oFaraón&7&o y a sus &c&oGuardianes&7&o y eliminarlos."
"oasis_main_quest_18.questCompleteMessage[0]","&a[Tau]&f Woah! What was all that noise! Oh, sorry. Now that our former ruler has been laid to rest we have time to discuss the &eVoid Bell&f.","&a[Tau]&f ¡Vaya! ¡Qué fue todo ese ruido! Oh, lo siento. Ahora que nuestro antiguo gobernante ha sido puesto a descansar, tenemos tiempo para discutir la &eCampana del Vacío&f."
"oasis_main_quest_18.questCompleteMessage[1]","&7&oTime to hear what &a&oTau&7&o knows about the &e&oVoid Bell&f.","&7&oEs hora de escuchar lo que &a&oTau&7&o sabe sobre la &e&oCampana del Vacío&f."
"oasis_main_quest_18.questLore[0]","Hmm, you certainly have uncovered a lot. I do know what the &eVoid &eBell&f is.","Hmm, ciertamente has descubierto mucho. Sí sé qué es la &eCampana &edel Vacío&f."
"oasis_main_quest_18.questLore[1]","But if you don't mind before we discuss it, I have a request. What I am gonna ask you to do is pretty grim, but it must be done.","But if you don't mind before we discuss it, I have a request. What I am gonna ask you to do is pretty grim, but it must be done."
"oasis_main_quest_18.questLore[2]","I am afraid that our current &cPharaoh&f has succumbed to the curse.","Me temo que nuestro actual &cFaraón&f ha sucumbido a la maldición."
"oasis_main_quest_18.questLore[3]","We cannot allow our once great ruler to shamble around as thoughtless fiend. You know what must be done...","We cannot allow our once great ruler to shamble around as thoughtless fiend. You know what must be done..."
"oasis_main_quest_18.questLore[4]","Also the passage to &dTappesheh&f has been sealed off by our former &cAdmin&f &cWarden&f as you can see.","Also the passage to &dTappesheh&f has been sealed off by our former &cAdmin&f &cWarden&f as you can see."
"oasis_main_quest_18.questLore[5]","You will have to slay them if you wish to reopen the passage. Heh, I say 'him' as if they are still human...","You will have to slay them if you wish to reopen the passage. Heh, I say 'him' as if they are still human..."
"oasis_main_quest_19.customObjectives.Objective1.dialog[0]","&2[Khalid]&f You better have a good reason for bothering me.","&2[Khalid]&f Será mejor que tengas una buena razón para molestarme."
"oasis_main_quest_19.name","&aTappesheh","&aTappesheh"
"oasis_main_quest_19.questAcceptDialog[0]","&a[Tau]&f You need to go to &dTappesheh&f and inform them of what has happened. The only way to reach the &dPyramid&f is through &dTappesheh&f. The only way to end this curse now is to slay the source of it, our former Pharaoh that was buried there.","&a[Tau]&f Necesitas ir a &dTappesheh&f e informarles de lo que ha sucedido. La única forma de llegar a la &dPyramid&f es a través de &dTappesheh&f. La única forma de acabar con esta maldición ahora es matar a su origen, nuestro antiguo Faraón que fue enterrado allí."
"oasis_main_quest_19.questAcceptDialog[1]","&7&oI should head for &d&oTappesheh&7&o and find out how to access the &d&oPyramid&7&o.","&7&oDebería dirigirme a &d&oTappesheh&7&o y averiguar cómo acceder a la &d&oPyramid&7&o."
"oasis_main_quest_19.questCompleteMessage[0]","&a[Khalid]&f If you have come with important information, then I would like to hear it. Sorry for being rude earlier, but we are a bit stressed out these days...","&a[Khalid]&f Si has venido con información importante, me gustaría escucharla. Siento haber sido grosero antes, pero estamos un poco estresados estos días..."
"oasis_main_quest_19.questCompleteMessage[1]","&7&oI need to disclose my findings to &a&oKhalid&7&o.","&7&oNecesito revelar mis hallazgos a &a&oKhalid&7&o."
"oasis_main_quest_19.questLore[0]","About the bell, you better sit down for this one. A long time ago we sent an expedition to the &dNether&f.","About the bell, you better sit down for this one. A long time ago we sent an expedition to the &dNether&f."
"oasis_main_quest_19.questLore[1]","Only a few soldiers survived to tell the story. Their mission was to explore a region in the &dNether&f and report back.","Only a few soldiers survived to tell the story. Their mission was to explore a region in the &dNether&f and report back."
"oasis_main_quest_19.questLore[2]","But yet they kept going deeper and deeper, as if something was calling to them.","Pero aun así seguían yendo más y más profundo, como si algo los estuviera llamando."
"oasis_main_quest_19.questLore[3]","They discovered a large underground temple deep within the &dNether&f.","Descubrieron un gran templo subterráneo en lo profundo del &dNether&f."
"oasis_main_quest_19.questLore[4]","And at the heart of the temple a small bell suspended in the air.","Y en el corazón del templo, una pequeña campana suspendida en el aire."
"oasis_main_quest_19.questLore[5]","The bell was retrieved by the expedition, removed from its resting place. The expedition started its long journey back home.","The bell was retrieved by the expedition, removed from its resting place. The expedition started its long journey back home."
"oasis_main_quest_19.questLore[6]","Right before reaching the exit portal they were attacked by a large force of fiends. Many expedition soldiers fell during this fight.","Right before reaching the exit portal they were attacked by a large force of fiends. Many expedition soldiers fell during this fight."
"oasis_main_quest_19.questLore[7]","The commander as if under a spell took out the bell from its pouch. His glazed eyes peering at the dead, the hand holding the bell moved. The bell swung back and forth releasing a cacophony of sounds.","The commander as if under a spell took out the bell from its pouch. His glazed eyes peering at the dead, the hand holding the bell moved. The bell swung back and forth releasing a cacophony of sounds."
"oasis_main_quest_19.questLore[8]","The dead rose back to life, but, changed, different, monstrous. And just soon after, the bell vanished from the commanders hand.","The dead rose back to life, but, changed, different, monstrous. And just soon after, the bell vanished from the commanders hand."
"oasis_main_quest_19.questLore[9]","The living had to fight off the undead. And those who survived rushed back to the portal fearing for their lives.","The living had to fight off the undead. And those who survived rushed back to the portal fearing for their lives."
"oasis_main_quest_19.questLore[10]","The cult must have ventured into the &dNether&f and retrieved the bell.","El culto debe haberse aventurado en el &dNether&f y recuperado la campana."
"oasis_main_quest_19.questLore[11]","Then they used it in the pyramid raising our former ruler and twisting them into a powerful fiend who cursed this land...","Then they used it in the pyramid raising our former ruler and twisting them into a powerful fiend who cursed this land..."
"oasis_main_quest_2.customObjectives.Objective1.dialog[0]","&a[Tiumautef]&fWho are you? What are you doing here?","&a[Tiumautef]&f¿Quién eres? ¿Qué haces aquí?"
"oasis_main_quest_2.name","&aOur Hero","&aNuestro Héroe"
"oasis_main_quest_2.questAcceptDialog[0]","&a[Abubakar]&f I hope they are still alive. Please hurry!","&a[Abubakar]&f Espero que sigan vivos. ¡Por favor, date prisa!"
"oasis_main_quest_2.questAcceptDialog[1]","&7&oI should go look for any survivors and slay some of these foul creatures.","&7&oDebería ir a buscar supervivientes y matar a algunas de estas asquerosas criaturas."
"oasis_main_quest_2.questCompleteMessage[0]","&a[Tiumautef]&f Friends at the dock sent you? Oh, thank goodness.","&a[Tiumautef]&f ¿Te enviaron amigos del muelle? Oh, gracias a Dios."
"oasis_main_quest_2.questCompleteMessage[1]","We are so glad you came here to help. Can we talk?","Estamos muy contentos de que hayas venido a ayudar. ¿Podemos hablar?"
"oasis_main_quest_2.questCompleteMessage[2]","&7&oI should hear what &a&oTimuautef&7&o has to say.","&7&oDebería escuchar lo que &a&oTimuautef&7&o tiene que decir."
"oasis_main_quest_2.questLore[0]","We came from the &dDessa Plaza&f. There was a chance to escape, so we took it.","Vinimos de la &dDessa Plaza&f. Había una oportunidad de escapar, así que la tomamos."
"oasis_main_quest_2.questLore[1]","We ran towards the &dDocks&f hoping we could get on a boat and escape to safety.","We ran towards the &dDocks&f hoping we could get on a boat and escape to safety."
"oasis_main_quest_2.questLore[2]","There are plenty of people who are still in danger.","Hay mucha gente que todavía está en peligro."
"oasis_main_quest_2.questLore[3]","Could you please go there and save them.","¿Podrías ir allí y salvarlos?"
"oasis_main_quest_2.questLore[4]","We are so lucky to have bumped into such a brave warrior as yourself. It must have been destiny!","We are so lucky to have bumped into such a brave warrior as yourself. It must have been destiny!"
"oasis_main_quest_20.name","&aA Helping Sword","&aUna Espada Amiga"
"oasis_main_quest_20.questAcceptDialog[0]","&a[Khalid]&f We would like you to handle the &cSentingels&f and the &cSnipers&f, we will take care of the rest.","&a[Khalid]&f Nos gustaría que te encargaras de los &cSentinels&f y los &cSnipers&f, nosotros nos ocuparemos del resto."
"oasis_main_quest_20.questAcceptDialog[1]","&7&oI should clear the nearby area of &c&oSentinels&7&o and &c&oSnipers&7&o.","&7&oDebería despejar el área cercana de &c&oSentinels&7&o y &c&oSnipers&7&o."
"oasis_main_quest_20.questCompleteMessage[0]","&a[Khalid]&f That should do it. We can now secure the bank entrance. There is plenty of work left, if you would like to help us further.","&a[Khalid]&f Eso debería bastar. Ahora podemos asegurar la entrada del banco. Queda mucho trabajo, si quieres ayudarnos más."
"oasis_main_quest_20.questCompleteMessage[1]","&7&oI should talk to &c&oKhalid&7&o to continue my quest.","&7&oDebería hablar con &c&oKhalid&7&o para continuar mi misión."
"oasis_main_quest_20.questLore[0]","Well must be our lucky break finally! If what you say is true we will assist you as best as we can.","Well must be our lucky break finally! If what you say is true we will assist you as best as we can."
"oasis_main_quest_20.questLore[1]","Hmm, the entrance to the &dPyramid&f is located near the &dHarbor&f.","Hmm, la entrada a la &dPyramid&f se encuentra cerca del &dHarbor&f."
"oasis_main_quest_20.questLore[2]","I am not sure how anyone would get in there, the old entrance has been sealed and it has been remodeled into a bank.","I am not sure how anyone would get in there, the old entrance has been sealed and it has been remodeled into a bank."
"oasis_main_quest_20.questLore[3]","If you could help us secure this position we would be able to assist you with securing a route towards the bank.","If you could help us secure this position we would be able to assist you with securing a route towards the bank."
"oasis_main_quest_21.customObjectives.Objective1.dialog[0]","&2[Neb-pu]&f You haven't come here to eat me right?","&2[Neb-pu]&f No has venido aquí a comerme, ¿verdad?"
"oasis_main_quest_21.name","&aThe Golden Chambers","&aLas Cámaras Doradas"
"oasis_main_quest_21.questAcceptDialog[0]","&a[Khalid]&f Before you head off, I wanted to thank you for updating us with this vital information. We can now focus on reclaiming the cursed areas while you go deal with the source of it all.","&a[Khalid]&f Antes de que te vayas, quería agradecerte por actualizarnos con esta información vital. Ahora podemos concentrarnos en recuperar las áreas malditas mientras tú te encargas de la fuente de todo."
"oasis_main_quest_21.questAcceptDialog[1]","&7&oThe &d&oTappesheh Bank&7&o is my next destination.","&7&oEl &d&oTappesheh Bank&7&o es mi próximo destino."
"oasis_main_quest_21.questCompleteMessage[0]","&a[Neb-pu]&f Finally someone came to rescue me. A way to enter the &dPyramid&f?","&a[Neb-pu]&f Finalmente alguien vino a rescatarme. ¿Una forma de entrar en la &dPyramid&f?"
"oasis_main_quest_21.questCompleteMessage[1]","&7&oI need to talk to Neb-pu about a way to enter the &d&oPyramid&7&o.","&7&oNecesito hablar con Neb-pu sobre una forma de entrar en la &d&oPyramid&7&o."
"oasis_main_quest_21.questLore[0]","The way to the bank should be clear now. The only thing still in your way would be the &cPharaoh's&f &cSentinels&f.","The way to the bank should be clear now. The only thing still in your way would be the &cPharaoh's&f &cSentinels&f."
"oasis_main_quest_21.questLore[1]","As you can imagine this curse has affected them to so they only understand violence and bloodshed now.","As you can imagine this curse has affected them to so they only understand violence and bloodshed now."
"oasis_main_quest_21.questLore[2]","Hopefully there is still someone left alive at the bank or we are gonna have to get real creative about entering the &dPyramid&f.","Hopefully there is still someone left alive at the bank or we are gonna have to get real creative about entering the &dPyramid&f."
"oasis_main_quest_22.name","&aThe Vault","&aLa Bóveda"
"oasis_main_quest_22.questAcceptDialog[0]","&a[Neb-pu]&fGood luck!","&a[Neb-pu]&f¡Buena suerte!"
"oasis_main_quest_22.questAcceptDialog[1]","&7&oI need to slay all the &c&oMoneychangers&7&o so I can get into the vault and retrieve the key for the iron door from &c&oThe Foundry&7&o.","&7&oNecesito matar a todos los &c&oMoneychangers&7&o para poder entrar en la bóveda y recuperar la llave de la puerta de hierro de &c&oThe Foundry&7&o."
"oasis_main_quest_22.questCompleteMessage[0]","&a[Neb-pu]&fGreat! You should be able to go through the iron door now. Once again, thank you for saving me! I will head to that camp you mentioned. Goodbye!","&a[Neb-pu]&f¡Genial! Ahora deberías poder pasar por la puerta de hierro. ¡Una vez más, gracias por salvarme! Iré a ese campamento que mencionaste. ¡Adiós!"
"oasis_main_quest_22.questCompleteMessage[1]","&7&oI should go through the iron door and see what I can find.","&7&oDebería pasar por la puerta de hierro y ver qué encuentro."
"oasis_main_quest_22.questLore[0]","Getting into the &dPyramid&f should be easy seeing as a bunch of cultists broke in and blew their way into the inner corridor.","Getting into the &dPyramid&f should be easy seeing as a bunch of cultists broke in and blew their way into the inner corridor."
"oasis_main_quest_22.questLore[1]","The only issue is that the iron door that leads to the inner corridor got locked during all this commotion.","The only issue is that the iron door that leads to the inner corridor got locked during all this commotion."
"oasis_main_quest_22.questLore[2]","To get the key to the door you need to slay &cThe Foundry&f that is located within the vault.","To get the key to the door you need to slay &cThe Foundry&f that is located within the vault."
"oasis_main_quest_22.questLore[3]","And to get into the vault you need all the &cMoneychangers&f to let you in.","And to get into the vault you need all the &cMoneychangers&f to let you in."
"oasis_main_quest_22.questLore[4]","They all have lost their mind, they are nothing but monsters now. If you want to get into the vault you will have to kill them.","They all have lost their mind, they are nothing but monsters now. If you want to get into the vault you will have to kill them."
"oasis_main_quest_23.name","&aThe Pharaoh","&aEl Faraón"
"oasis_main_quest_23.questAcceptDialog[0]","&a[Injured Trespasser]&f Nothing you can do...","&a[Intruso Herido]&f Nada que puedas hacer..."
"oasis_main_quest_23.questAcceptDialog[1]","&7&oTime to end this curse. I should go into the pyramid and slay &c&oThe Keepers&7&o so I can reach &c&oThe Pharaoh&7&o.","&7&oHora de acabar con esta maldición. Debería entrar en la pirámide y matar a &c&oThe Keepers&7&o para poder llegar a &c&oThe Pharaoh&7&o."
"oasis_main_quest_23.questCompleteMessage[0]","&a[Khalid]&f You did it! The curse has been lifted, you are a true hero! We must prepare a grand feast in your honor. We will make sure to invite your friends from the boat too.","&a[Khalid]&f ¡Lo hiciste! La maldición se ha levantado, ¡eres un verdadero héroe! Debemos preparar un gran festín en tu honor. Nos aseguraremos de invitar también a tus amigos del barco."
"oasis_main_quest_23.questCompleteMessage[1]","&7&oI am so hungry I could eat a creeper.","&7&oTengo tanta hambre que podría comerme un creeper."
"oasis_main_quest_23.questLore[0]","We have done our deed. The Void Bell has been rung...","Hemos cumplido nuestra tarea. La Campana del Vacío ha sonado..."
"oasis_main_quest_23.questLore[1]","Whoever you are, you're way too late...","Quienquiera que seas, llegas demasiado tarde..."
"oasis_main_quest_23.questLore[2]","The keepers will not let anyone reach the Pharaoh he-he-he.","Los guardianes no dejarán que nadie llegue al Faraón je-je-je."
"oasis_main_quest_3.name","&aStuck in a Rut","&aAtascado en una Rutina"
"oasis_main_quest_3.questAcceptDialog[0]","&a[Tiumautef]&f I can see you that you can take care of yourself.","&a[Tiumautef]&f Veo que puedes cuidarte solo."
"oasis_main_quest_3.questAcceptDialog[1]","But still, please be careful. These things know no limits, they don't stop wailing at you no matter how much you damage them...","But still, please be careful. These things know no limits, they don't stop wailing at you no matter how much you damage them..."
"oasis_main_quest_3.questAcceptDialog[2]","&7&oI should deal with the nearby monsters and then report back.","&7&oDebería encargarme de los monstruos cercanos y luego informar."
"oasis_main_quest_3.questCompleteMessage[0]","&a[Tiumautef]&f Well that was quite a display of skill. I guess I was worried about you for no reason.","&a[Tiumautef]&f Bueno, eso fue una gran demostración de habilidad. Supongo que me preocupé por ti sin razón."
"oasis_main_quest_3.questCompleteMessage[1]","It would be great if you could help us deal with further issues.","Sería genial si pudieras ayudarnos a lidiar con más problemas."
"oasis_main_quest_3.questCompleteMessage[2]","&7&oSeems like there is more to do around here, I should have a chat with the locals.","&7&oParece que hay más cosas que hacer por aquí, debería charlar con los locales."
"oasis_main_quest_3.questLore[0]","We thought we were done for! To be honest I thought that running towards the &dDock&f would be a suicide mission.","We thought we were done for! To be honest I thought that running towards the &dDock&f would be a suicide mission."
"oasis_main_quest_3.questLore[1]","Well I am glad that I was wrong. You say you're here to help?","Bueno, me alegro de haberme equivocado. ¿Dices que estás aquí para ayudar?"
"oasis_main_quest_3.questLore[2]","You can start by killing all these...creatures, they used to be people like us but something awful must have happened since they're nothing but mindless monsters now.","You can start by killing all these...creatures, they used to be people like us but something awful must have happened since they're nothing but mindless monsters now."
"oasis_main_quest_3.questLore[3]","Come back to me after you're done, there will be plenty of other tasks to do after you help us clear out the monsters.","Come back to me after you're done, there will be plenty of other tasks to do after you help us clear out the monsters."
"oasis_main_quest_4.customObjectives.Objective1.dialog[0]","&a[Sesochris]&f Do we need help? No, we are OK actually. The golem stops anything that tries to attack us. You should go check on the guard outpost, there is a lot of noise coming from there...","&a[Sesochris]&f ¿Necesitamos ayuda? No, en realidad estamos bien. El golem detiene cualquier cosa que intente atacarnos. Deberías ir a revisar el puesto de guardia, hay mucho ruido viniendo de allí..."
"oasis_main_quest_4.name","&aDowntown Funtown!","&a¡Centro Divertido!"
"oasis_main_quest_4.questAcceptDialog[0]","&a[Tiumautef]&f Thank you for everything once more! And you watch yourself you hear! There are only so many good people in the world, don't die on us!","&a[Tiumautef]&f ¡Gracias por todo una vez más! ¡Y cuídate, oíste! Solo hay un número limitado de buenas personas en el mundo, ¡no te mueras!"
"oasis_main_quest_4.questAcceptDialog[1]","&7&oI should head further into town and look for survivors or anybody else that I can help.","&7&oDebería adentrarme más en la ciudad y buscar supervivientes o cualquier otra persona a la que pueda ayudar."
"oasis_main_quest_4.questCompleteMessage[0]","&a[Nailah]&f I am sorry, but, what are you doing here?","&a[Nailah]&f Lo siento, pero, ¿qué haces aquí?"
"oasis_main_quest_4.questCompleteMessage[1]","&7&oI should explain myself to &a&oNailah&7&o.","&7&oDebería explicarme a &a&oNailah&7&o."
"oasis_main_quest_4.questLore[0]","Friend, if you would like to help us further then you should head deeper into town and look for any other survivors that you can help.","Friend, if you would like to help us further then you should head deeper into town and look for any other survivors that you can help."
"oasis_main_quest_4.questLore[1]","If it was this bad over here, I cannot even imagine how bad it must be in the town itself.","If it was this bad over here, I cannot even imagine how bad it must be in the town itself."
"oasis_main_quest_4.questLore[2]","We had golems patrolling the streets but they can only regenerate so many times before they break down...","We had golems patrolling the streets but they can only regenerate so many times before they break down..."
"oasis_main_quest_5.name","&aOne of the Good Guys","&aUno de los Buenos"
"oasis_main_quest_5.questAcceptDialog[0]","&a[Nailah]&f Don't let your guard down while in there. I have lost many guards in there already...","&a[Nailah]&f No bajes la guardia ahí dentro. Ya he perdido muchos guardias allí..."
"oasis_main_quest_5.questAcceptDialog[1]","Before passing away one of my guards reported that the &9Noisy Ones&f are weak to projectiles.","Before passing away one of my guards reported that the &9Noisy Ones&f are weak to projectiles."
"oasis_main_quest_5.questAcceptDialog[2]","&7&oTime to enter the &d&oObservatory&7&o and kill any monsters I come across.","&7&oHora de entrar en el &d&oObservatory&7&o y matar a cualquier monstruo que encuentre."
"oasis_main_quest_5.questCompleteMessage[0]","&a[Nailah]&f Hah! Well you have my respect and trust now, traveler. There are more things to be done around here if you are interested?","&a[Nailah]&f ¡Ja! Bueno, ahora tienes mi respeto y confianza, viajero. ¿Hay más cosas que hacer por aquí si te interesa?"
"oasis_main_quest_5.questCompleteMessage[1]","&a&oNailah&7&o has more work for me.","&a&oNailah&7&o tiene más trabajo para mí."
"oasis_main_quest_5.questLore[0]","You have come to help? Who the heck are you?","¿Has venido a ayudar? ¿Quién diablos eres?"
"oasis_main_quest_5.questLore[1]","Sorry, but I have a hard time believing some random traveler decided to show up here to help.","Sorry, but I have a hard time believing some random traveler decided to show up here to help."
"oasis_main_quest_5.questLore[2]","You know what, the situation here is critical so if you truly mean what you say then prove yourself.","You know what, the situation here is critical so if you truly mean what you say then prove yourself."
"oasis_main_quest_5.questLore[3]","We can handle the outbreak in the town.","Podemos controlar el brote en la ciudad."
"oasis_main_quest_5.questLore[4]","Our main concern is all the creeps coming from the &dObservatory&f.","Nuestra principal preocupación son todos los bichos que vienen del &dObservatory&f."
"oasis_main_quest_5.questLore[5]","I don't know what's going on in there, but if the attacks continue we will be done for.","I don't know what's going on in there, but if the attacks continue we will be done for."
"oasis_main_quest_5.questLore[6]","Go in there and if you see anything that looks like it's about to crack your skull and slurp up the insides.","Go in there and if you see anything that looks like it's about to crack your skull and slurp up the insides."
"oasis_main_quest_5.questLore[7]","You put it down! Got that? Good! And don't come back here without proof!","¡Acaba con él! ¿Entendido? ¡Bien! ¡Y no vuelvas aquí sin pruebas!"
"oasis_main_quest_6.customObjectives.Objective1.dialog[0]","&6[Bastpaduse] &fYou look like reinforcements. Please tell me you are reinforcements...","&6[Bastpaduse] &fPareces refuerzos. Por favor, dime que eres refuerzos..."
"oasis_main_quest_6.name","&aBeyond the River","&aMás Allá del Río"
"oasis_main_quest_6.questAcceptDialog[0]","&a[Nailah]&f It was damn good working with you, you're a fine fighter. Until next time. And don't let all the praise get to your head.","&a[Nailah]&f Fue genial trabajar contigo, eres un buen luchador. Hasta la próxima. Y no dejes que todos los elogios se te suban a la cabeza."
"oasis_main_quest_6.questAcceptDialog[1]","&7&oTime to head out for &d&oKhesusiris&7&o.","&7&oHora de partir hacia &d&oKhesusiris&7&o."
